Date,Time,Transaction ID,Type,Customer Name,Item Name,Size,Category,Payment Method,Gross Sales,Discounts,Net Sales,Tax,Tip,Total Collected,Fees,Net Total
2025-01-02,10:35:33,TXN-6099,Sale,Parker W.,Matcha Latte,12 oz,tea,Credit Card,6.00,0.00,6.00,0.55,2.40,8.95,0.37,8.58
2025-01-02,10:35:35,TXN-6175,Sale,Robin X.,Toasted Marshmallow Latte,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.20,7.29,0.33,6.96
2025-01-02,10:43:53,TXN-6116,Sale,Alex Y.,Dark Mocha,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-01-02,10:47:02,TXN-6188,Sale,Avery S.,Earl Gray Latte,16 oz,tea,Credit Card,5.50,0.00,5.50,0.50,0.19,6.19,0.30,5.89
2025-01-02,10:56:34,TXN-6156,Sale,Cameron N.,Toasted Marshmallow Latte,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-01-02,10:56:35,TXN-6154,Sale,Skyler W.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.79,5.70,0.29,5.41
2025-01-02,10:58:29,TXN-6134,Sale,Casey C.,White Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-01-02,11:07:35,TXN-6107,Sale,Jamie Y.,White Mocha,12 oz,coffee,Apple Pay,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-01-02,11:08:59,TXN-6123,Sale,Alex U.,Tiramisu Affogato,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.50,7.05,0.33,6.72
2025-01-02,11:10:04,TXN-6142,Sale,Robin W.,White Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,1.72,8.54,0.36,8.18
2025-01-02,11:15:40,TXN-6137,Sale,Jordan N.,Peppermint Mocha,12 oz,seasonal drink,Apple Pay,5.75,0.00,5.75,0.52,0.17,6.44,0.31,6.13
2025-01-02,11:19:50,TXN-6148,Sale,Jordan J.,Americano,12 oz,coffee,Credit Card,3.50,0.00,3.50,0.32,0.00,3.82,0.25,3.57
2025-01-02,11:28:02,TXN-6198,Sale,Jordan T.,Caramel Brulee Latte,12 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.30,7.12,0.33,6.79
2025-01-02,11:42:16,TXN-6173,Sale,Jordan C.,Earl Gray Loose Leaf Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-01-02,12:53:37,TXN-6129,Sale,Skyler R.,Caramel Brulee Latte,12 oz,seasonal drink,Apple Pay,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-01-02,12:58:55,TXN-6167,Sale,Alex B.,Earl Gray Loose Leaf Tea,12 oz,tea,Apple Pay,4.00,0.00,4.00,0.36,1.30,5.66,0.29,5.37
2025-01-02,13:13:24,TXN-6181,Sale,Avery Y.,Earl Gray Loose Leaf Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.54,4.90,0.27,4.63
2025-01-02,13:15:45,TXN-6124,Sale,Jordan H.,Tiramisu Affogato,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.85,7.94,0.35,7.59
2025-01-02,13:17:28,TXN-6183,Sale,Reese G.,Peppermint Mocha,12 oz,seasonal drink,Apple Pay,5.75,0.00,5.75,0.52,1.06,7.33,0.33,7.00
2025-01-02,13:24:38,TXN-6170,Sale,Taylor Z.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.07,4.98,0.27,4.71
2025-01-02,13:25:52,TXN-6120,Sale,Taylor Y.,Caramel Brulee Latte,12 oz,seasonal drink,Apple Pay,6.25,0.62,5.63,0.51,0.60,6.74,0.32,6.42
2025-01-02,13:29:48,TXN-6195,Sale,Hayden U.,Americano,12 oz,coffee,Apple Pay,3.50,0.00,3.50,0.32,0.00,3.82,0.25,3.57
2025-01-02,13:31:06,TXN-6104,Sale,Rowan P.,Earl Gray Loose Leaf Tea,16 oz,tea,Cash,4.50,0.00,4.50,0.41,0.00,4.91,0.00,4.91
2025-01-02,13:38:05,TXN-6182,Sale,Kai B.,Latte,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-01-02,13:40:37,TXN-6112,Sale,Cameron H.,Earl Gray Latte,12 oz,tea,Apple Pay,5.00,0.00,5.00,0.46,0.96,6.42,0.31,6.11
2025-01-02,13:42:53,TXN-6179,Sale,Avery L.,Americano,12 oz,coffee,Apple Pay,3.50,0.77,2.73,0.25,0.00,2.98,0.22,2.76
2025-01-02,14:12:13,TXN-6101,Sale,Elliot T.,Tiramisu Affogato,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,2.40,8.95,0.37,8.58
2025-01-02,14:17:36,TXN-6117,Sale,Skyler I.,Dark Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,1.05,7.87,0.35,7.52
2025-01-02,14:24:20,TXN-6136,Sale,Cameron B.,Peppermint Mocha,16 oz,seasonal drink,Apple Pay,6.25,0.00,6.25,0.57,0.98,7.80,0.34,7.46
2025-01-02,14:36:58,TXN-6114,Sale,Quinn I.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-01-02,14:48:16,TXN-6186,Sale,Robin F.,Caramel Brulee Latte,12 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.71,7.53,0.34,7.19
2025-01-02,14:51:07,TXN-6151,Sale,Quinn Z.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,1.25,3.25,0.30,0.74,4.29,0.26,4.03
2025-01-02,14:54:25,TXN-6168,Sale,Skyler C.,Caramel Brulee Latte,12 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-01-02,15:00:17,TXN-6163,Sale,Casey R.,Caramel Brulee Latte,16 oz,seasonal drink,Cash,6.75,0.00,6.75,0.62,0.00,7.37,0.00,7.37
2025-01-02,15:39:47,TXN-6109,Sale,Reese V.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.20,4.56,0.26,4.30
2025-01-02,16:14:38,TXN-6146,Sale,Morgan T.,Dark Mocha,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-01-02,16:16:37,TXN-6153,Sale,Jamie P.,Matcha Latte,16 oz,tea,Credit Card,6.50,0.00,6.50,0.59,0.40,7.49,0.34,7.15
2025-01-02,16:39:20,TXN-6196,Sale,Casey O.,Tiramisu Affogato,16 oz,seasonal drink,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-01-02,16:54:41,TXN-6171,Sale,Morgan N.,Chamomile Tea,12 oz,tea,Apple Pay,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-01-02,16:58:07,TXN-6125,Sale,Rowan W.,Tiramisu Affogato,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-01-02,16:58:17,TXN-6113,Sale,Drew T.,Earl Gray Loose Leaf Tea,16 oz,tea,Cash,4.50,0.67,3.83,0.35,0.00,4.18,0.00,4.18
2025-01-02,18:35:13,TXN-6162,Sale,Casey Z.,Earl Gray Latte,12 oz,tea,Apple Pay,5.00,0.00,5.00,0.46,1.02,6.48,0.31,6.17
2025-01-03,07:17:03,TXN-6318,Sale,Riley U.,White Mocha,12 oz,coffee,Apple Pay,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-01-03,07:18:49,TXN-6214,Sale,Morgan Z.,Dark Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-01-03,07:20:42,TXN-6235,Sale,Riley W.,Tiramisu Affogato,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-01-03,07:27:38,TXN-6234,Sale,Drew K.,Tiramisu Affogato,12 oz,seasonal drink,Cash,6.00,0.00,6.00,0.55,0.00,6.55,0.00,6.55
2025-01-03,07:28:28,TXN-6202,Sale,Drew M.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,1.05,5.96,0.30,5.66
2025-01-03,07:34:17,TXN-6283,Sale,Casey D.,Chamomile Tea,12 oz,tea,Cash,4.00,0.00,4.00,0.36,0.00,4.36,0.00,4.36
2025-01-03,07:34:21,TXN-6278,Sale,Reese T.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-01-03,08:03:36,TXN-6265,Sale,Quinn Q.,Dark Mocha,16 oz,coffee,Apple Pay,6.25,0.00,6.25,0.57,2.16,8.98,0.37,8.61
2025-01-03,08:07:21,TXN-6293,Sale,Riley A.,Latte,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,1.04,7.31,0.33,6.98
2025-01-03,08:11:31,TXN-6241,Sale,Reese W.,Dark Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.24,6.51,0.31,6.20
2025-01-03,08:11:51,TXN-6229,Sale,Sam J.,White Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-01-03,08:19:31,TXN-6262,Sale,Jamie G.,Tiramisu Affogato,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.61,7.70,0.34,7.36
2025-01-03,08:21:43,TXN-6203,Sale,Jordan K.,Latte,16 oz,coffee,Apple Pay,6.25,0.00,6.25,0.57,2.50,9.32,0.38,8.94
2025-01-03,08:23:32,TXN-6259,Sale,Reese O.,Caramel Brulee Latte,16 oz,seasonal drink,Apple Pay,6.75,0.00,6.75,0.62,1.44,8.81,0.37,8.44
2025-01-03,08:24:15,TXN-6296,Sale,Hayden X.,Matcha Latte,12 oz,tea,Credit Card,6.00,0.00,6.00,0.55,0.03,6.58,0.31,6.27
2025-01-03,08:28:54,TXN-6323,Sale,Sam I.,Peppermint Mocha,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-01-03,08:32:41,TXN-6253,Sale,Kai X.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,1.18,5.54,0.29,5.25
2025-01-03,08:34:09,TXN-6303,Sale,Morgan W.,White Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.33,6.60,0.32,6.28
2025-01-03,08:36:02,TXN-6239,Sale,Parker O.,Tiramisu Affogato,16 oz,seasonal drink,Apple Pay,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-01-03,08:37:42,TXN-6205,Sale,Quinn E.,Caramel Brulee Latte,12 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-01-03,08:38:06,TXN-6291,Sale,Skyler U.,Americano,16 oz,coffee,Cash,4.00,0.00,4.00,0.36,0.00,4.36,0.00,4.36
2025-01-03,08:39:18,TXN-6242,Sale,Casey C.,Earl Gray Latte,12 oz,tea,Apple Pay,5.00,0.00,5.00,0.46,1.44,6.90,0.32,6.58
2025-01-03,08:39:22,TXN-6224,Sale,Jordan Q.,White Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-01-03,08:43:24,TXN-6204,Sale,Kai E.,Latte,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-01-03,08:45:23,TXN-6302,Sale,Cameron Q.,Tiramisu Affogato,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.65,7.20,0.33,6.87
2025-01-03,08:50:12,TXN-6230,Sale,Drew Q.,Chamomile Tea,12 oz,tea,Cash,4.00,0.00,4.00,0.36,0.00,4.36,0.00,4.36
2025-01-03,08:52:34,TXN-6231,Sale,Sam U.,Matcha Latte,16 oz,tea,Credit Card,6.50,0.79,5.71,0.52,0.00,6.23,0.31,5.92
2025-01-03,09:03:35,TXN-6305,Sale,Quinn I.,Peppermint Mocha,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-01-03,09:04:35,TXN-6244,Sale,Riley Z.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-01-03,09:05:57,TXN-6304,Sale,Elliot N.,Earl Gray Loose Leaf Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.09,4.45,0.26,4.19
2025-01-03,09:10:20,TXN-6251,Sale,Elliot J.,Caramel Brulee Latte,12 oz,seasonal drink,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-01-03,09:12:59,TXN-6312,Sale,Sam Z.,Dark Mocha,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-01-03,09:13:35,TXN-6277,Sale,Avery F.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,1.00,5.36,0.28,5.08
2025-01-03,09:13:44,TXN-6280,Sale,Reese J.,Latte,16 oz,coffee,Apple Pay,6.25,0.00,6.25,0.57,0.79,7.61,0.34,7.27
2025-01-03,09:14:07,TXN-6245,Sale,Jamie Z.,White Mocha,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-01-03,09:15:17,TXN-6279,Sale,Drew Y.,Earl Gray Loose Leaf Tea,12 oz,tea,Apple Pay,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-01-03,09:21:38,TXN-6258,Sale,Parker M.,Latte,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,1.22,7.49,0.34,7.15
2025-01-03,09:21:45,TXN-6285,Sale,Cameron F.,Toasted Marshmallow Latte,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,2.26,8.81,0.37,8.44
2025-01-03,09:21:53,TXN-6254,Sale,Jordan B.,Earl Gray Loose Leaf Tea,16 oz,tea,Cash,4.50,1.36,3.14,0.29,0.00,3.43,0.00,3.43
2025-01-03,09:26:35,TXN-6322,Sale,Avery U.,Earl Gray Latte,16 oz,tea,Credit Card,5.50,0.00,5.50,0.50,0.57,6.57,0.31,6.26
2025-01-03,09:28:02,TXN-6236,Sale,Robin I.,Chamomile Tea,12 oz,tea,Apple Pay,4.00,0.00,4.00,0.36,0.15,4.51,0.26,4.25
2025-01-03,09:34:21,TXN-6228,Sale,Skyler W.,Caramel Brulee Latte,12 oz,seasonal drink,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-01-03,09:36:04,TXN-6248,Sale,Skyler V.,Matcha Latte,12 oz,tea,Credit Card,6.00,0.00,6.00,0.55,0.58,7.13,0.33,6.80
2025-01-03,09:38:02,TXN-6314,Sale,Jamie X.,Tiramisu Affogato,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-01-03,09:38:32,TXN-6268,Sale,Rowan Q.,Americano,16 oz,coffee,Credit Card,4.00,0.54,3.46,0.32,0.00,3.78,0.24,3.54
2025-01-03,09:38:43,TXN-6238,Sale,Parker L.,Dark Mocha,16 oz,coffee,Apple Pay,6.25,0.62,5.63,0.51,0.00,6.14,0.30,5.84
2025-01-03,09:42:55,TXN-6309,Sale,Riley R.,Tiramisu Affogato,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.80,7.89,0.35,7.54
2025-01-03,09:43:34,TXN-6281,Sale,Casey J.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-01-03,09:43:46,TXN-6212,Sale,Skyler H.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.04,4.40,0.26,4.14
2025-01-03,09:44:07,TXN-6275,Sale,Robin W.,Americano,16 oz,coffee,Credit Card,4.00,0.00,4.00,0.36,0.56,4.92,0.27,4.65
2025-01-03,09:46:34,TXN-6311,Sale,Skyler L.,Peppermint Mocha,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.38,7.20,0.33,6.87
2025-01-03,09:46:39,TXN-6274,Sale,Jamie B.,Matcha Latte,12 oz,tea,Apple Pay,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-01-03,09:50:57,TXN-6272,Sale,Rowan I.,White Mocha,12 oz,coffee,Apple Pay,5.75,0.00,5.75,0.52,2.30,8.57,0.36,8.21
2025-01-03,09:55:16,TXN-6215,Sale,Taylor W.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.34,5.25,0.28,4.97
2025-01-03,09:56:40,TXN-6256,Sale,Jamie Z.,Tiramisu Affogato,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.26,6.81,0.32,6.49
2025-01-03,09:57:53,TXN-6201,Sale,Riley B.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.35,4.71,0.27,4.44
2025-01-03,09:58:18,TXN-6299,Sale,Rowan E.,Peppermint Mocha,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-01-03,09:59:47,TXN-6290,Sale,Sam A.,Peppermint Mocha,12 oz,seasonal drink,Cash,5.75,0.00,5.75,0.52,0.00,6.27,0.00,6.27
2025-01-03,10:03:03,TXN-6263,Sale,Rowan J.,Earl Gray Loose Leaf Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-01-03,10:06:03,TXN-6260,Sale,Jamie F.,Matcha Latte,12 oz,tea,Credit Card,6.00,0.00,6.00,0.55,0.38,6.93,0.32,6.61
2025-01-03,10:06:25,TXN-6267,Sale,Parker Y.,Toasted Marshmallow Latte,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,1.63,8.72,0.37,8.35
2025-01-03,10:07:51,TXN-6232,Sale,Quinn K.,Toasted Marshmallow Latte,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-01-03,10:08:09,TXN-6209,Sale,Cameron X.,Toasted Marshmallow Latte,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.46,7.55,0.34,7.21
2025-01-03,10:08:46,TXN-6310,Sale,Alex J.,Tiramisu Affogato,16 oz,seasonal drink,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-01-03,10:08:56,TXN-6249,Sale,Hayden F.,Caramel Brulee Latte,16 oz,seasonal drink,Cash,6.75,0.00,6.75,0.62,0.00,7.37,0.00,7.37
2025-01-03,10:14:19,TXN-6321,Sale,Skyler B.,White Mocha,12 oz,coffee,Cash,5.75,0.00,5.75,0.52,0.00,6.27,0.00,6.27
2025-01-03,10:15:46,TXN-6227,Sale,Avery E.,Matcha Latte,12 oz,tea,Apple Pay,6.00,0.00,6.00,0.55,0.39,6.94,0.32,6.62
2025-01-03,10:16:41,TXN-6297,Sale,Skyler J.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-01-03,10:19:11,TXN-6208,Sale,Rowan G.,Toasted Marshmallow Latte,12 oz,seasonal drink,Cash,6.00,0.00,6.00,0.55,0.00,6.55,0.00,6.55
2025-01-03,10:28:14,TXN-6315,Sale,Casey Q.,Chamomile Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-01-03,10:32:23,TXN-6218,Sale,Alex K.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.30,7.12,0.33,6.79
2025-01-03,10:32:49,TXN-6276,Sale,Sam W.,Peppermint Mocha,16 oz,seasonal drink,Apple Pay,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-01-03,10:35:17,TXN-6266,Sale,Kai D.,Caramel Brulee Latte,16 oz,seasonal drink,Cash,6.75,0.00,6.75,0.62,0.00,7.37,0.00,7.37
2025-01-03,10:37:35,TXN-6199,Sale,Sam O.,Earl Gray Loose Leaf Tea,12 oz,tea,Cash,4.00,0.00,4.00,0.36,0.00,4.36,0.00,4.36
2025-01-03,10:38:23,TXN-6300,Sale,Cameron Z.,Earl Gray Loose Leaf Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.57,4.93,0.27,4.66
2025-01-03,10:44:26,TXN-6320,Sale,Cameron P.,Peppermint Mocha,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.60,7.42,0.34,7.08
2025-01-03,10:46:54,TXN-6288,Sale,Riley N.,Caramel Brulee Latte,16 oz,seasonal drink,Cash,6.75,0.00,6.75,0.62,0.00,7.37,0.00,7.37
2025-01-03,10:53:09,TXN-6221,Sale,Taylor Y.,Earl Gray Latte,16 oz,tea,Credit Card,5.50,0.00,5.50,0.50,0.45,6.45,0.31,6.14
2025-01-03,10:53:44,TXN-6211,Sale,Skyler B.,Peppermint Mocha,12 oz,seasonal drink,Apple Pay,5.75,0.00,5.75,0.52,2.06,8.33,0.36,7.97
2025-01-03,10:54:06,TXN-6264,Sale,Quinn L.,Matcha Latte,16 oz,tea,Credit Card,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-01-03,10:57:31,TXN-6223,Sale,Casey J.,Chamomile Tea,12 oz,tea,Apple Pay,4.00,1.02,2.98,0.27,0.22,3.47,0.24,3.23
2025-01-03,10:57:45,TXN-6243,Sale,Avery V.,Chamomile Tea,12 oz,tea,Credit Card,4.00,1.18,2.82,0.26,0.00,3.08,0.23,2.85
2025-01-03,10:59:56,TXN-6286,Sale,Morgan Y.,Tiramisu Affogato,12 oz,seasonal drink,Cash,6.00,0.00,6.00,0.55,0.00,6.55,0.00,6.55
2025-01-03,11:05:19,TXN-6206,Sale,Casey V.,Tiramisu Affogato,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,1.07,7.62,0.34,7.28
2025-01-03,11:05:25,TXN-6295,Sale,Avery H.,Earl Gray Latte,12 oz,tea,Apple Pay,5.00,0.00,5.00,0.46,0.86,6.32,0.31,6.01
2025-01-03,11:19:07,TXN-6222,Sale,Skyler C.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-01-03,11:19:30,TXN-6271,Sale,Taylor N.,Peppermint Mocha,16 oz,seasonal drink,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-01-03,11:19:51,TXN-6213,Sale,Hayden O.,Matcha Latte,12 oz,tea,Apple Pay,6.00,0.00,6.00,0.55,1.09,7.64,0.34,7.30
2025-01-03,11:23:35,TXN-6246,Sale,Casey T.,Earl Gray Loose Leaf Tea,12 oz,tea,Apple Pay,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-01-03,11:30:02,TXN-6307,Sale,Robin L.,Latte,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.53,6.80,0.32,6.48
2025-01-03,11:38:57,TXN-6269,Sale,Riley M.,Matcha Latte,16 oz,tea,Credit Card,6.50,0.00,6.50,0.59,0.66,7.75,0.34,7.41
2025-01-03,11:39:49,TXN-6313,Sale,Jamie G.,Americano,12 oz,coffee,Cash,3.50,0.00,3.50,0.32,0.00,3.82,0.00,3.82
2025-01-03,11:43:32,TXN-6298,Sale,Drew W.,Toasted Marshmallow Latte,16 oz,seasonal drink,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-01-03,11:45:05,TXN-6282,Sale,Rowan G.,Matcha Latte,12 oz,tea,Credit Card,6.00,0.00,6.00,0.55,0.26,6.81,0.32,6.49
2025-01-03,11:47:53,TXN-6270,Sale,Cameron P.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-01-03,12:04:33,TXN-6225,Sale,Alex M.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.46,4.82,0.27,4.55
2025-01-03,12:11:59,TXN-6289,Sale,Quinn Z.,Chamomile Tea,16 oz,tea,Cash,4.50,0.00,4.50,0.41,0.00,4.91,0.00,4.91
2025-01-03,12:13:48,TXN-6301,Sale,Jordan Q.,Earl Gray Latte,16 oz,tea,Credit Card,5.50,0.00,5.50,0.50,0.00,6.00,0.30,5.70
2025-01-03,12:31:44,TXN-6233,Sale,Jordan X.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.29,4.65,0.27,4.38
2025-01-03,12:31:56,TXN-6292,Sale,Skyler I.,White Mocha,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-01-03,12:47:43,TXN-6207,Sale,Elliot L.,Americano,16 oz,coffee,Cash,4.00,1.17,2.83,0.26,0.00,3.09,0.00,3.09
2025-01-03,12:59:36,TXN-6261,Sale,Elliot O.,Caramel Brulee Latte,12 oz,seasonal drink,Apple Pay,6.25,0.00,6.25,0.57,0.81,7.63,0.34,7.29
2025-01-03,13:02:42,TXN-6210,Sale,Quinn E.,Chamomile Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.53,5.44,0.29,5.15
2025-01-03,13:08:27,TXN-6250,Sale,Elliot E.,Tiramisu Affogato,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-01-03,13:08:48,TXN-6220,Sale,Jordan A.,Earl Gray Latte,12 oz,tea,Apple Pay,5.00,0.00,5.00,0.46,2.00,7.46,0.34,7.12
2025-01-03,13:47:13,TXN-6306,Sale,Sam C.,Chamomile Tea,12 oz,tea,Apple Pay,4.00,0.84,3.16,0.29,0.55,4.00,0.25,3.75
2025-01-03,13:52:20,TXN-6317,Sale,Elliot H.,Earl Gray Loose Leaf Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-01-03,13:53:45,TXN-6219,Sale,Drew P.,Toasted Marshmallow Latte,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,0.29,6.84,0.32,6.52
2025-01-03,14:05:58,TXN-6217,Sale,Alex N.,Tiramisu Affogato,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,1.34,8.43,0.36,8.07
2025-01-03,14:24:28,TXN-6308,Sale,Quinn C.,Toasted Marshmallow Latte,16 oz,seasonal drink,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-01-03,14:36:41,TXN-6200,Sale,Sam O.,Latte,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,1.14,7.41,0.34,7.07
2025-01-03,14:37:15,TXN-6284,Sale,Jamie B.,Earl Gray Latte,16 oz,tea,Credit Card,5.50,0.00,5.50,0.50,0.40,6.40,0.31,6.09
2025-01-03,14:50:18,TXN-6294,Sale,Quinn N.,Earl Gray Latte,12 oz,tea,Apple Pay,5.00,0.00,5.00,0.46,1.16,6.62,0.32,6.30
2025-01-03,15:02:40,TXN-6226,Sale,Parker Z.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-01-03,15:16:12,TXN-6252,Sale,Drew T.,Earl Gray Loose Leaf Tea,16 oz,tea,Apple Pay,4.50,0.00,4.50,0.41,0.34,5.25,0.28,4.97
